UsageClass,CheckoutType,MaterialType,CheckoutYear,CheckoutMonth,Checkouts,Title,Creator,Subjects,Publisher,PublicationYear
Digital,OverDrive,AUDIOBOOK,2019,2,22,Gray Mountain: A Novel (unabridged) (Unabridged),John Grisham,"Fiction, Suspense",Books on Tape,2014
Digital,OverDrive,AUDIOBOOK,2019,2,56,The Whistler (Unabridged),John Grisham,"Fiction, Literature, Suspense, Thriller",Books on Tape,2016
Digital,OverDrive,AUDIOBOOK,2019,2,16,The Racketeer (Unabridged),John Grisham,"Fiction, Suspense, Thriller",Books on Tape,2012
Digital,OverDrive,EBOOK,2019,2,99,The Rooster Bar,John Grisham,"Fiction, Suspense, Thriller","Random House, Inc.",2017
Digital,OverDrive,AUDIOBOOK,2019,2,45,The Rooster Bar (Unabridged),John Grisham,"Fiction, Suspense, Thriller",Books on Tape,2017
Digital,OverDrive,EBOOK,2019,2,97,The Reckoning: A Novel,John Grisham,"Fiction, Suspense, Thriller","Random House, Inc.",2018
Digital,OverDrive,EBOOK,2019,2,17,Witness to a Trial: A Short Story Prequel to The Whistler,John Grisham,"Fiction, Suspense, Thriller","Random House, Inc.",2016
Digital,OverDrive,AUDIOBOOK,2019,2,56,The Reckoning: A Novel (unabridged) (Unabridged),John Grisham,"Fiction, Suspense, Thriller",Books on Tape,2018
Digital,OverDrive,EBOOK,2019,2,101,Camino Island: A Novel,John Grisham,"Fiction, Suspense, Thriller","Random House, Inc.",2017
Digital,OverDrive,AUDIOBOOK,2019,3,64,The Reckoning: A Novel (unabridged) (Unabridged),John Grisham,"Fiction, Suspense, Thriller",Books on Tape,2018
Digital,OverDrive,AUDIOBOOK,2019,3,21,Rogue Lawyer: A Novel (unabridged) (Unabridged),John Grisham,"Fiction, Literature, Suspense, Thriller",Books on Tape,2015
Digital,OverDrive,AUDIOBOOK,2019,3,20,Gray Mountain: A Novel (unabridged) (Unabridged),John Grisham,"Fiction, Suspense",Books on Tape,2014
Digital,OverDrive,EBOOK,2019,3,19,Rogue Lawyer: A Novel,John Grisham,"Fiction, Literature, Suspense, Thriller","Random House, Inc.",2015
Digital,OverDrive,AUDIOBOOK,2019,3,52,The Whistler (Unabridged),John Grisham,"Fiction, Literature, Suspense, Thriller",Books on Tape,2016
Digital,OverDrive,EBOOK,2019,3,34,Gray Mountain: A Novel,John Grisham,"Fiction, Suspense, Thriller","Random House, Inc.",2014
Digital,OverDrive,EBOOK,2019,3,21,The Racketeer: A Novel,John Grisham,"Fiction, Literature, Suspense, Thriller","Random House, Inc.",2012
Digital,OverDrive,EBOOK,2019,3,84,Camino Island: A Novel,John Grisham,"Fiction, Suspense, Thriller","Random House, Inc.",2017
Digital,OverDrive,AUDIOBOOK,2019,3,63,The Rooster Bar (Unabridged),John Grisham,"Fiction, Suspense, Thriller",Books on Tape,2017
Digital,OverDrive,AUDIOBOOK,2019,3,16,Witness to a Trial: A Short Story Prequel to The Whistler (unabridged) (Unabridged),John Grisham,"Fiction, Suspense, Thriller",Books on Tape,2016
Digital,OverDrive,EBOOK,2019,3,59,The Whistler: A Novel,John Grisham,"Fiction, Literature, Suspense, Thriller","Random House, Inc.",2016
Digital,OverDrive,AUDIOBOOK,2019,3,52,Camino Island: A Novel (unabridged) (Unabridged),John Grisham,"Fiction, Suspense, Thriller",Books on Tape,2017
Digital,OverDrive,EBOOK,2019,3,21,Witness to a Trial: A Short Story Prequel to The Whistler,John Grisham,"Fiction, Suspense, Thriller","Random House, Inc.",2016
Digital,OverDrive,EBOOK,2019,3,129,The Rooster Bar,John Grisham,"Fiction, Suspense, Thriller","Random House, Inc.",2017
Digital,OverDrive,EBOOK,2019,3,116,The Reckoning: A Novel,John Grisham,"Fiction, Suspense, Thriller","Random House, Inc.",2018
Digital,OverDrive,EBOOK,2019,4,111,The Reckoning: A Novel,John Grisham,"Fiction, Suspense, Thriller","Random House, Inc.",2018
Digital,OverDrive,EBOOK,2019,4,52,Camino Island: A Novel,John Grisham,"Fiction, Suspense, Thriller","Random House, Inc.",2017
Digital,OverDrive,EBOOK,2019,4,57,The Whistler: A Novel,John Grisham,"Fiction, Literature, Suspense, Thriller","Random House, Inc.",2016
Digital,OverDrive,AUDIOBOOK,2019,4,53,The Whistler (Unabridged),John Grisham,"Fiction, Literature, Suspense, Thriller",Books on Tape,2016
Digital,OverDrive,AUDIOBOOK,2019,4,51,The Rooster Bar (Unabridged),John Grisham,"Fiction, Suspense, Thriller",Books on Tape,2017
Digital,OverDrive,EBOOK,2019,4,18,Rogue Lawyer: A Novel,John Grisham,"Fiction, Literature, Suspense, Thriller","Random House, Inc.",2015
Digital,OverDrive,EBOOK,2019,4,19,The Racketeer: A Novel,John Grisham,"Fiction, Literature, Suspense, Thriller","Random House, Inc.",2012
Digital,OverDrive,EBOOK,2019,4,106,The Rooster Bar,John Grisham,"Fiction, Suspense, Thriller","Random House, Inc.",2017
Digital,OverDrive,EBOOK,2019,4,16,Witness to a Trial: A Short Story Prequel to The Whistler,John Grisham,"Fiction, Suspense, Thriller","Random House, Inc.",2016
Digital,OverDrive,AUDIOBOOK,2019,4,24,Rogue Lawyer: A Novel (unabridged) (Unabridged),John Grisham,"Fiction, Literature, Suspense, Thriller",Books on Tape,2015
Digital,OverDrive,AUDIOBOOK,2019,4,62,The Reckoning: A Novel (unabridged) (Unabridged),John Grisham,"Fiction, Suspense, Thriller",Books on Tape,2018
Digital,OverDrive,AUDIOBOOK,2019,4,15,Witness to a Trial: A Short Story Prequel to The Whistler (unabridged) (Unabridged),John Grisham,"Fiction, Suspense, Thriller",Books on Tape,2016
Digital,OverDrive,AUDIOBOOK,2019,4,52,Camino Island: A Novel (unabridged) (Unabridged),John Grisham,"Fiction, Suspense, Thriller",Books on Tape,2017
Digital,OverDrive,AUDIOBOOK,2019,4,23,Gray Mountain: A Novel (unabridged) (Unabridged),John Grisham,"Fiction, Suspense",Books on Tape,2014
Digital,OverDrive,AUDIOBOOK,2019,5,16,The Racketeer (Unabridged),John Grisham,"Fiction, Suspense, Thriller",Books on Tape,2012
Digital,OverDrive,AUDIOBOOK,2019,5,38,The Whistler (Unabridged),John Grisham,"Fiction, Literature, Suspense, Thriller",Books on Tape,2016
Digital,OverDrive,EBOOK,2019,5,113,The Rooster Bar,John Grisham,"Fiction, Suspense, Thriller","Random House, Inc.",2017
Digital,OverDrive,AUDIOBOOK,2019,5,56,The Rooster Bar (Unabridged),John Grisham,"Fiction, Suspense, Thriller",Books on Tape,2017
Digital,OverDrive,AUDIOBOOK,2019,5,56,The Reckoning: A Novel (unabridged) (Unabridged),John Grisham,"Fiction, Suspense, Thriller",Books on Tape,2018
Digital,OverDrive,EBOOK,2019,5,20,Witness to a Trial: A Short Story Prequel to The Whistler,John Grisham,"Fiction, Suspense, Thriller","Random House, Inc.",2016
Digital,OverDrive,AUDIOBOOK,2019,5,56,Camino Island: A Novel (unabridged) (Unabridged),John Grisham,"Fiction, Suspense, Thriller",Books on Tape,2017
Digital,OverDrive,AUDIOBOOK,2019,5,26,Gray Mountain: A Novel (unabridged) (Unabridged),John Grisham,"Fiction, Suspense",Books on Tape,2014
Digital,OverDrive,AUDIOBOOK,2019,5,17,Rogue Lawyer: A Novel (unabridged) (Unabridged),John Grisham,"Fiction, Literature, Suspense, Thriller",Books on Tape,2015
Digital,OverDrive,EBOOK,2019,5,59,The Whistler: A Novel,John Grisham,"Fiction, Literature, Suspense, Thriller","Random House, Inc.",2016
Digital,OverDrive,EBOOK,2019,5,54,Camino Island: A Novel,John Grisham,"Fiction, Suspense, Thriller","Random House, Inc.",2017
Digital,OverDrive,AUDIOBOOK,2019,5,15,Witness to a Trial: A Short Story Prequel to The Whistler (unabridged) (Unabridged),John Grisham,"Fiction, Suspense, Thriller",Books on Tape,2016
Digital,OverDrive,EBOOK,2019,5,107,The Reckoning: A Novel,John Grisham,"Fiction, Suspense, Thriller","Random House, Inc.",2018
Digital,OverDrive,EBOOK,2019,5,40,Gray Mountain: A Novel,John Grisham,"Fiction, Suspense, Thriller","Random House, Inc.",2014
Digital,OverDrive,AUDIOBOOK,2019,6,19,Gray Mountain: A Novel (unabridged) (Unabridged),John Grisham,"Fiction, Suspense",Books on Tape,2014
Digital,OverDrive,AUDIOBOOK,2019,6,48,Camino Island: A Novel (unabridged) (Unabridged),John Grisham,"Fiction, Suspense, Thriller",Books on Tape,2017
Digital,OverDrive,EBOOK,2019,6,108,The Rooster Bar,John Grisham,"Fiction, Suspense, Thriller","Random House, Inc.",2017
Digital,OverDrive,AUDIOBOOK,2019,6,58,The Rooster Bar (Unabridged),John Grisham,"Fiction, Suspense, Thriller",Books on Tape,2017
Digital,OverDrive,AUDIOBOOK,2019,6,21,Witness to a Trial: A Short Story Prequel to The Whistler (unabridged) (Unabridged),John Grisham,"Fiction, Suspense, Thriller",Books on Tape,2016
Digital,OverDrive,AUDIOBOOK,2019,6,49,The Whistler (Unabridged),John Grisham,"Fiction, Literature, Suspense, Thriller",Books on Tape,2016
Digital,OverDrive,AUDIOBOOK,2019,6,28,Rogue Lawyer: A Novel (unabridged) (Unabridged),John Grisham,"Fiction, Literature, Suspense, Thriller",Books on Tape,2015
Digital,OverDrive,EBOOK,2019,6,22,Witness to a Trial: A Short Story Prequel to The Whistler,John Grisham,"Fiction, Suspense, Thriller","Random House, Inc.",2016
Digital,OverDrive,EBOOK,2019,6,112,The Reckoning: A Novel,John Grisham,"Fiction, Suspense, Thriller","Random House, Inc.",2018
Digital,OverDrive,EBOOK,2019,6,54,The Whistler: A Novel,John Grisham,"Fiction, Literature, Suspense, Thriller","Random House, Inc.",2016
Digital,OverDrive,EBOOK,2019,6,34,Gray Mountain: A Novel,John Grisham,"Fiction, Suspense, Thriller","Random House, Inc.",2014
Digital,OverDrive,EBOOK,2019,6,65,Camino Island: A Novel,John Grisham,"Fiction, Suspense, Thriller","Random House, Inc.",2017
Digital,OverDrive,AUDIOBOOK,2019,6,64,The Reckoning: A Novel (unabridged) (Unabridged),John Grisham,"Fiction, Suspense, Thriller",Books on Tape,2018
Digital,OverDrive,EBOOK,2019,7,87,Camino Island: A Novel,John Grisham,"Fiction, Suspense, Thriller","Random House, Inc.",2017
Digital,OverDrive,EBOOK,2019,7,117,The Reckoning: A Novel,John Grisham,"Fiction, Suspense, Thriller","Random House, Inc.",2018
Digital,OverDrive,AUDIOBOOK,2019,7,53,The Reckoning: A Novel (unabridged) (Unabridged),John Grisham,"Fiction, Suspense, Thriller",Books on Tape,2018
Digital,OverDrive,EBOOK,2019,7,95,The Rooster Bar,John Grisham,"Fiction, Suspense, Thriller","Random House, Inc.",2017
Digital,OverDrive,EBOOK,2019,7,23,Gray Mountain: A Novel,John Grisham,"Fiction, Suspense, Thriller","Random House, Inc.",2014
Digital,OverDrive,AUDIOBOOK,2019,7,68,Camino Island: A Novel (unabridged) (Unabridged),John Grisham,"Fiction, Suspense, Thriller",Books on Tape,2017
Digital,OverDrive,EBOOK,2019,7,18,The Racketeer: A Novel,John Grisham,"Fiction, Literature, Suspense, Thriller","Random House, Inc.",2012
Digital,OverDrive,EBOOK,2019,7,46,The Whistler: A Novel,John Grisham,"Fiction, Literature, Suspense, Thriller","Random House, Inc.",2016
Digital,OverDrive,AUDIOBOOK,2019,7,17,Witness to a Trial: A Short Story Prequel to The Whistler (unabridged) (Unabridged),John Grisham,"Fiction, Suspense, Thriller",Books on Tape,2016
Digital,OverDrive,EBOOK,2019,7,15,Witness to a Trial: A Short Story Prequel to The Whistler,John Grisham,"Fiction, Suspense, Thriller","Random House, Inc.",2016
Digital,OverDrive,AUDIOBOOK,2019,7,58,The Whistler (Unabridged),John Grisham,"Fiction, Literature, Suspense, Thriller",Books on Tape,2016
Digital,OverDrive,AUDIOBOOK,2019,7,24,Rogue Lawyer: A Novel (unabridged) (Unabridged),John Grisham,"Fiction, Literature, Suspense, Thriller",Books on Tape,2015
Digital,OverDrive,AUDIOBOOK,2019,7,58,The Rooster Bar (Unabridged),John Grisham,"Fiction, Suspense, Thriller",Books on Tape,2017
Digital,OverDrive,AUDIOBOOK,2019,7,27,Gray Mountain: A Novel (unabridged) (Unabridged),John Grisham,"Fiction, Suspense",Books on Tape,2014
Digital,OverDrive,EBOOK,2019,8,74,The Whistler: A Novel,John Grisham,"Fiction, Literature, Suspense, Thriller","Random House, Inc.",2016
Digital,OverDrive,AUDIOBOOK,2019,8,54,Camino Island: A Novel (unabridged) (Unabridged),John Grisham,"Fiction, Suspense, Thriller",Books on Tape,2017
Digital,OverDrive,EBOOK,2019,8,15,Witness to a Trial: A Short Story Prequel to The Whistler,John Grisham,"Fiction, Suspense, Thriller","Random House, Inc.",2016
Digital,OverDrive,EBOOK,2019,8,104,The Rooster Bar,John Grisham,"Fiction, Suspense, Thriller","Random House, Inc.",2017
Digital,OverDrive,EBOOK,2019,8,117,The Reckoning: A Novel,John Grisham,"Fiction, Suspense, Thriller","Random House, Inc.",2018
Digital,OverDrive,EBOOK,2019,8,23,Calico Joe: A Novel,John Grisham,"Fiction, Suspense","Random House, Inc.",2012
Digital,OverDrive,EBOOK,2019,8,115,Camino Island: A Novel,John Grisham,"Fiction, Suspense, Thriller","Random House, Inc.",2017
Digital,OverDrive,AUDIOBOOK,2019,8,47,The Rooster Bar (Unabridged),John Grisham,"Fiction, Suspense, Thriller",Books on Tape,2017
Digital,OverDrive,AUDIOBOOK,2019,8,20,Rogue Lawyer: A Novel (unabridged) (Unabridged),John Grisham,"Fiction, Literature, Suspense, Thriller",Books on Tape,2015
Digital,OverDrive,AUDIOBOOK,2019,8,29,Gray Mountain: A Novel (unabridged) (Unabridged),John Grisham,"Fiction, Suspense",Books on Tape,2014
Digital,OverDrive,AUDIOBOOK,2019,8,73,The Reckoning: A Novel (unabridged) (Unabridged),John Grisham,"Fiction, Suspense, Thriller",Books on Tape,2018
Digital,OverDrive,AUDIOBOOK,2019,8,55,The Whistler (Unabridged),John Grisham,"Fiction, Literature, Suspense, Thriller",Books on Tape,2016
Digital,OverDrive,EBOOK,2019,8,24,Gray Mountain: A Novel,John Grisham,"Fiction, Suspense, Thriller","Random House, Inc.",2014
Digital,OverDrive,AUDIOBOOK,2019,8,16,Witness to a Trial: A Short Story Prequel to The Whistler (unabridged) (Unabridged),John Grisham,"Fiction, Suspense, Thriller",Books on Tape,2016
Digital,OverDrive,EBOOK,2019,9,110,The Reckoning: A Novel,John Grisham,"Fiction, Suspense, Thriller","Random House, Inc.",2018
Digital,OverDrive,EBOOK,2019,9,15,Witness to a Trial: A Short Story Prequel to The Whistler,John Grisham,"Fiction, Suspense, Thriller","Random House, Inc.",2016
Digital,OverDrive,EBOOK,2019,9,43,The Whistler: A Novel,John Grisham,"Fiction, Literature, Suspense, Thriller","Random House, Inc.",2016
Digital,OverDrive,EBOOK,2019,9,23,Gray Mountain: A Novel,John Grisham,"Fiction, Suspense, Thriller","Random House, Inc.",2014
Digital,OverDrive,EBOOK,2019,9,88,The Rooster Bar,John Grisham,"Fiction, Suspense, Thriller","Random House, Inc.",2017
Digital,OverDrive,AUDIOBOOK,2019,9,51,The Whistler (Unabridged),John Grisham,"Fiction, Literature, Suspense, Thriller",Books on Tape,2016
Digital,OverDrive,AUDIOBOOK,2019,9,49,Camino Island: A Novel (unabridged) (Unabridged),John Grisham,"Fiction, Suspense, Thriller",Books on Tape,2017
Digital,OverDrive,AUDIOBOOK,2019,9,23,Gray Mountain: A Novel (unabridged) (Unabridged),John Grisham,"Fiction, Suspense",Books on Tape,2014
Digital,OverDrive,AUDIOBOOK,2019,9,59,The Reckoning: A Novel (unabridged) (Unabridged),John Grisham,"Fiction, Suspense, Thriller",Books on Tape,2018
Digital,OverDrive,EBOOK,2019,9,37,Camino Island: A Novel,John Grisham,"Fiction, Suspense, Thriller","Random House, Inc.",2017
Digital,OverDrive,AUDIOBOOK,2019,9,46,The Rooster Bar (Unabridged),John Grisham,"Fiction, Suspense, Thriller",Books on Tape,2017
Digital,OverDrive,EBOOK,2019,10,38,The Guardians: A Novel,John Grisham,"Fiction, Literature, Suspense, Thriller","Random House, Inc.",2019
Digital,OverDrive,EBOOK,2019,10,35,Camino Island: A Novel,John Grisham,"Fiction, Suspense, Thriller","Random House, Inc.",2017
Digital,OverDrive,EBOOK,2019,10,15,Rogue Lawyer: A Novel,John Grisham,"Fiction, Literature, Suspense, Thriller","Random House, Inc.",2015
Digital,OverDrive,AUDIOBOOK,2019,10,31,The Guardians: A Novel (unabridged) (Unabridged),John Grisham,"Fiction, Literature, Suspense, Thriller",Books on Tape,2019
Digital,OverDrive,EBOOK,2019,10,120,The Reckoning: A Novel,John Grisham,"Fiction, Suspense, Thriller","Random House, Inc.",2018
Digital,OverDrive,EBOOK,2019,10,72,The Rooster Bar,John Grisham,"Fiction, Suspense, Thriller","Random House, Inc.",2017
Digital,OverDrive,AUDIOBOOK,2019,10,73,The Reckoning: A Novel (unabridged) (Unabridged),John Grisham,"Fiction, Suspense, Thriller",Books on Tape,2018
Digital,OverDrive,AUDIOBOOK,2019,10,15,Witness to a Trial: A Short Story Prequel to The Whistler (unabridged) (Unabridged),John Grisham,"Fiction, Suspense, Thriller",Books on Tape,2016
Digital,OverDrive,AUDIOBOOK,2019,10,39,The Whistler (Unabridged),John Grisham,"Fiction, Literature, Suspense, Thriller",Books on Tape,2016
Digital,OverDrive,EBOOK,2019,10,43,The Whistler: A Novel,John Grisham,"Fiction, Literature, Suspense, Thriller","Random House, Inc.",2016
Digital,OverDrive,EBOOK,2019,10,18,Gray Mountain: A Novel,John Grisham,"Fiction, Suspense, Thriller","Random House, Inc.",2014
Digital,OverDrive,AUDIOBOOK,2019,10,55,The Rooster Bar (Unabridged),John Grisham,"Fiction, Suspense, Thriller",Books on Tape,2017
Digital,OverDrive,AUDIOBOOK,2019,10,22,Gray Mountain: A Novel (unabridged) (Unabridged),John Grisham,"Fiction, Suspense",Books on Tape,2014
Digital,OverDrive,AUDIOBOOK,2019,10,52,Camino Island: A Novel (unabridged) (Unabridged),John Grisham,"Fiction, Suspense, Thriller",Books on Tape,2017
Digital,OverDrive,AUDIOBOOK,2019,11,67,The Reckoning: A Novel (unabridged) (Unabridged),John Grisham,"Fiction, Suspense, Thriller",Books on Tape,2018
Digital,OverDrive,AUDIOBOOK,2019,11,48,Camino Island: A Novel (unabridged) (Unabridged),John Grisham,"Fiction, Suspense, Thriller",Books on Tape,2017
Digital,OverDrive,AUDIOBOOK,2019,11,46,The Rooster Bar (Unabridged),John Grisham,"Fiction, Suspense, Thriller",Books on Tape,2017
Digital,OverDrive,AUDIOBOOK,2019,11,68,The Guardians: A Novel (unabridged) (Unabridged),John Grisham,"Fiction, Literature, Suspense, Thriller",Books on Tape,2019
Digital,OverDrive,EBOOK,2019,11,50,The Whistler: A Novel,John Grisham,"Fiction, Literature, Suspense, Thriller","Random House, Inc.",2016
Digital,OverDrive,EBOOK,2019,11,15,The Racketeer: A Novel,John Grisham,"Fiction, Literature, Suspense, Thriller","Random House, Inc.",2012
Digital,OverDrive,EBOOK,2019,11,25,Camino Island: A Novel,John Grisham,"Fiction, Suspense, Thriller","Random House, Inc.",2017
Digital,OverDrive,AUDIOBOOK,2019,11,21,Gray Mountain: A Novel (unabridged) (Unabridged),John Grisham,"Fiction, Suspense",Books on Tape,2014
Digital,OverDrive,AUDIOBOOK,2019,11,45,The Whistler (Unabridged),John Grisham,"Fiction, Literature, Suspense, Thriller",Books on Tape,2016
Digital,OverDrive,EBOOK,2019,11,15,Gray Mountain: A Novel,John Grisham,"Fiction, Suspense, Thriller","Random House, Inc.",2014
Digital,OverDrive,EBOOK,2019,11,112,The Guardians: A Novel,John Grisham,"Fiction, Literature, Suspense, Thriller","Random House, Inc.",2019
Digital,OverDrive,EBOOK,2019,11,56,The Rooster Bar,John Grisham,"Fiction, Suspense, Thriller","Random House, Inc.",2017
Digital,OverDrive,EBOOK,2019,11,115,The Reckoning: A Novel,John Grisham,"Fiction, Suspense, Thriller","Random House, Inc.",2018
Digital,OverDrive,AUDIOBOOK,2019,11,15,The Racketeer (Unabridged),John Grisham,"Fiction, Suspense, Thriller",Books on Tape,2012
Digital,OverDrive,EBOOK,2019,11,20,Witness to a Trial: A Short Story Prequel to The Whistler,John Grisham,"Fiction, Suspense, Thriller","Random House, Inc.",2016
Digital,OverDrive,AUDIOBOOK,2019,11,22,Rogue Lawyer: A Novel (unabridged) (Unabridged),John Grisham,"Fiction, Literature, Suspense, Thriller",Books on Tape,2015
Digital,OverDrive,EBOOK,2019,12,83,The Whistler: A Novel,John Grisham,"Fiction, Literature, Suspense, Thriller","Random House, Inc.",2016
Digital,OverDrive,EBOOK,2019,12,16,Rogue Lawyer: A Novel,John Grisham,"Fiction, Literature, Suspense, Thriller","Random House, Inc.",2015
Digital,OverDrive,EBOOK,2019,12,120,The Reckoning: A Novel,John Grisham,"Fiction, Suspense, Thriller","Random House, Inc.",2018
