"","fips","year","state","county_name","urbanicity","total_pop","total_jail_pop_rate","female_jail_pop_rate","male_jail_pop_rate","aapi_jail_pop_rate","black_jail_pop_rate","latinx_jail_pop_rate","native_jail_pop_rate","white_jail_pop_rate","total_prison_pop_rate","female_prison_pop_rate","male_prison_pop_rate","aapi_prison_pop_rate","black_prison_pop_rate","latinx_prison_pop_rate","native_prison_pop_rate","white_prison_pop_rate"
"1",53001,1990,"WA","Adams County","rural",13636,193.43,9.11,311.13,701.75,0,162.35,0,152.27,198.39,0,388.92,NA,NA,231.93,NA,129.99
"2",53001,1991,"WA","Adams County","rural",14100,194.4,13.34,282.93,1200,0,135.38,0,140.72,106.69,0,208.72,NA,NA,213.75,NA,NA
"3",53001,1992,"WA","Adams County","rural",14476,198.2,17.25,260.97,1739.13,0,113.3,0,132.24,126.76,0,247.47,NA,NA,266.58,NA,NA
"4",53001,1993,"WA","Adams County","rural",14932,198.79,20.64,236.76,2173.91,0,92.25,0,122.36,154.61,0,301.33,0,0,153.75,0,157.32
"5",53001,1994,"WA","Adams County","rural",15646,193.94,23.49,255.21,2437.5,0,126.23,607.14,124.41,136.28,0,265.41,0,0,140.25,0,135.78
"6",53001,1995,"WA","Adams County","rural",15711,198.33,27.24,284.67,2829.79,0,161.59,1320,132.47,187.89,0,366,NA,NA,161.59,NA,172.71
"7",53001,1996,"WA","Adams County","rural",15860,200.53,30.71,309.81,3333.33,0,190.74,1724.14,140.03,359.93,0,699.58,NA,NA,483.21,NA,245.06
"8",53001,1997,"WA","Adams County","rural",16042,202.8,34.3,334.58,3479.17,0,216.82,2481.48,147.9,476.58,NA,NA,NA,NA,NA,NA,NA
"9",53001,1998,"WA","Adams County","rural",16194,205.89,37.67,360.98,4066.67,0,242.44,3074.07,156.22,361.55,NA,NA,NA,NA,NA,NA,NA
"10",53001,1999,"WA","Adams County","rural",16239,210.59,41.37,389.26,4255.32,0,268.58,3448.28,165.96,361.01,NA,NA,NA,NA,NA,NA,NA
"11",53001,2000,"WA","Adams County","rural",16458,204.9,44.55,370.52,3305.08,0,253.43,2621.62,166.29,267.64,0,517.54,NA,NA,257.07,NA,263.65
"12",53001,2001,"WA","Adams County","rural",16259,201.91,48.11,357.25,3350.88,0,243.63,2513.51,167.67,327.74,NA,NA,NA,NA,NA,NA,NA
"13",53001,2002,"WA","Adams County","rural",16445,195.81,51.09,338.28,3100,0,231.62,2368.42,165.5,411.2,NA,NA,NA,NA,NA,NA,NA
"14",53001,2003,"WA","Adams County","rural",16612,190.92,53.72,324.96,3084.75,0,222.81,2289.47,163.24,359.12,NA,NA,NA,NA,NA,NA,NA
"15",53001,2004,"WA","Adams County","rural",16664,187.43,56.42,314.71,2901.64,0,214.4,2270.27,163.89,436.34,79.74,774.02,0,0,537.43,0,341.02
"16",53001,2005,"WA","Adams County","rural",16918,181.8,59.04,297.95,2932.2,0,201.98,1632.65,164.2,382.74,98.41,651.77,NA,NA,385.6,NA,369.46
"17",53001,2006,"WA","Adams County","rural",16997,238.89,58.92,312.67,2703.12,0,202.67,1612.24,162.3,344,78.55,595.57,NA,NA,360.3,NA,314.14
"18",53001,2007,"WA","Adams County","rural",17413,226.03,57.36,322.94,2883.33,0,198.17,1591.84,158.16,402.62,NA,NA,NA,NA,NA,NA,NA
"19",53001,2008,"WA","Adams County","rural",17782,213.01,56.19,328.87,2982.76,0,190.87,1571.43,156.15,320.1,NA,NA,NA,NA,NA,NA,NA
"20",53001,2009,"WA","Adams County","rural",18405,199.4,54.25,335.72,2746.03,0,184.84,1490.2,151.71,302.25,0,594.51,NA,NA,246.46,NA,368.44
"21",53001,2010,"WA","Adams County","rural",18789,190.3,54.13,345.24,2582.09,0,183.11,1470.59,150.57,423.47,0,828.59,NA,NA,298.95,NA,602.28
"22",53001,2011,"WA","Adams County","rural",18879,182.58,54.24,357.88,2369.86,0,186.07,1275.86,146.3,335.01,NA,NA,NA,NA,NA,NA,NA
"23",53001,2012,"WA","Adams County","rural",18952,175.85,54.46,373.38,1901.1,0,188.69,1216.67,144.44,363.02,NA,NA,NA,NA,NA,NA,NA
"24",53001,2013,"WA","Adams County","rural",19115,166.92,53.83,385.54,1679.61,0,188.98,1200,140.45,421.68,NA,NA,NA,NA,NA,NA,NA
"25",53001,2014,"WA","Adams County","rural",19200,201.6,53.53,399.66,2111.11,649.35,216.36,1622.64,164.82,438.25,NA,NA,NA,NA,NA,NA,NA
"26",53001,2015,"WA","Adams County","rural",19244,236.22,53.59,411.52,2450,1190.48,240.76,1851.85,193.66,446.19,NA,NA,NA,NA,NA,NA,NA
"27",53001,2016,"WA","Adams County","rural",19378,183.74,88.95,344.35,2467.39,1162.5,250.1,1771.93,174.87,402.48,NA,NA,NA,NA,NA,NA,NA
"28",53001,2017,"WA","Adams County","rural",19681,190.08,52.73,339.85,2009.62,1036.59,190.87,1818.18,200.1,NA,NA,NA,NA,NA,NA,NA,NA
"29",53001,2018,"WA","Adams County","rural",19759,275.89,104.57,375.36,0,0,160.99,1666.67,385.6,NA,NA,NA,NA,NA,NA,NA,NA
"30",53003,1990,"WA","Asotin County","small/mid",17666,142.21,30.37,320.79,0,7266.67,300.75,305.34,144.98,180.13,NA,NA,NA,NA,NA,NA,NA
"31",53003,1991,"WA","Asotin County","small/mid",17948,157.7,44.55,325.08,0,7600,454.55,461.54,145.54,222.63,89.09,367.65,NA,NA,NA,NA,220.22
"32",53003,1992,"WA","Asotin County","small/mid",18399,171.36,57.76,326.88,0,9833.33,592.59,597.01,145.12,243.51,NA,NA,NA,NA,NA,NA,NA
"33",53003,1993,"WA","Asotin County","small/mid",18860,183.31,70.04,327.15,0,9461.54,689.66,714.29,144.17,209.5,83.98,345.33,NA,NA,NA,NA,207.24
"34",53003,1994,"WA","Asotin County","small/mid",19454,176.57,80.81,368.03,0,5882.35,0,1408.45,199.64,227.02,NA,NA,NA,NA,NA,NA,NA
"35",53003,1995,"WA","Asotin County","small/mid",19894,147.42,31.53,221.58,0,4411.76,628.93,620,118.45,245.7,NA,NA,NA,NA,NA,NA,NA
"36",53003,1996,"WA","Asotin County","small/mid",20280,167.66,61.53,282.2,0,7111.11,564.97,622.64,165.29,247.5,NA,NA,NA,NA,NA,NA,NA
"37",53003,1997,"WA","Asotin County","small/mid",20499,196.31,30.26,473.47,0,11200,1111.11,613.5,227.7,274.83,60.51,506.12,NA,NA,NA,NA,260.23
"38",53003,1998,"WA","Asotin County","small/mid",20721,200.83,14.87,369.72,0,11111.11,673.68,1162.79,160.17,254.9,NA,NA,NA,NA,NA,NA,NA
"39",53003,1999,"WA","Asotin County","small/mid",20560,225.16,44.76,501.78,0,13166.67,1063.83,1734.1,233.44,287.27,NA,NA,NA,NA,NA,NA,NA
"40",53003,2000,"WA","Asotin County","small/mid",20546,193.32,44.7,466.24,0,6470.59,467.29,1530.39,249.84,378.91,59.59,723.47,NA,NA,NA,NA,370.73
"41",53003,2001,"WA","Asotin County","small/mid",20447,201.08,89.39,450.31,0,6147.06,419.49,1570.68,250.59,440.84,74.49,836.28,NA,NA,NA,NA,420.34
"42",53003,2002,"WA","Asotin County","small/mid",20490,246.32,133.87,446.71,0,5882.35,398.41,490.2,266.11,477.25,59.5,925.34,NA,NA,NA,NA,459.64
"43",53003,2003,"WA","Asotin County","small/mid",20487,283.98,74.46,570.16,1111.11,2564.1,377.36,990.1,289.55,483.54,59.57,934.43,NA,NA,NA,NA,458.46
"44",53003,2004,"WA","Asotin County","small/mid",20783,303.58,58.79,533.58,978.95,2439.02,330.03,1022.1,286.72,683.06,117.58,1286.88,NA,NA,NA,3314.92,637.15
"45",53003,2005,"WA","Asotin County","small/mid",20908,315.98,43.65,607.57,0,4285.71,682.59,1081.08,277.07,556.73,58.2,1090.51,NA,NA,NA,NA,522.48
"46",53003,2006,"WA","Asotin County","small/mid",21133,313.11,43.14,603.72,0,4216.22,684.21,1149.17,290.4,551.66,86.28,1052.63,NA,NA,1315.79,2762.43,502.32
"47",53003,2007,"WA","Asotin County","small/mid",21188,321.13,43.23,600.55,0,4391.89,667.7,1048.78,306.46,461.52,86.46,862.33,NA,NA,NA,1951.22,447.9
"48",53003,2008,"WA","Asotin County","small/mid",21393,325.73,42.92,590.28,0,4121.95,591.51,1120.6,319.54,603.07,143.06,1089.75,NA,NA,NA,2512.56,568.93
"49",53003,2009,"WA","Asotin County","small/mid",21415,335.67,42.96,595.33,0,4320.99,607.89,1064.52,337.39,605.88,128.88,1114.33,NA,NA,NA,1843.32,572.77
"50",53003,2010,"WA","Asotin County","small/mid",21725,341.57,42.7,590.1,0,3514.56,633.95,1062.22,351.23,550.1,113.88,1013.77,NA,NA,NA,1777.78,530.75
"51",53003,2011,"WA","Asotin County","small/mid",21969,346.93,42.25,586.29,0,3504.67,594.2,1042.37,365.45,545.38,197.18,917.02,NA,NA,NA,NA,528.73
"52",53003,2012,"WA","Asotin County","small/mid",21908,359.45,43.07,588.5,0,3766.99,601.9,1118.94,385.67,566.47,172.27,980.84,NA,NA,NA,NA,574.58
"53",53003,2013,"WA","Asotin County","small/mid",22128,366.09,42.86,585.67,0,3508.77,582.22,1011.58,401.8,512.52,171.45,871,NA,NA,888.89,NA,488.46
"54",53003,2014,"WA","Asotin County","small/mid",22189,366.62,42.99,585.67,0,3389.83,574.56,1031.5,402.97,513.27,171.94,871,NA,NA,NA,NA,513.59
"55",53003,2015,"WA","Asotin County","small/mid",22106,369.33,43.48,587.53,0,3174.6,535.79,1078.19,407.32,627.86,115.94,1159.99,NA,NA,NA,NA,614.97
"56",53003,2016,"WA","Asotin County","small/mid",22275,369.52,43.47,588.32,0,3007.52,494.34,1052.21,409.05,709.48,173.86,1267.16,NA,NA,NA,NA,697.79
"57",53003,2017,"WA","Asotin County","small/mid",22507,366.49,42.99,585.23,0,2484.47,455.65,1007.69,408.78,NA,NA,NA,NA,NA,NA,NA,NA
"58",53003,2018,"WA","Asotin County","small/mid",22610,368.46,43.15,589.39,0,2312.14,440.34,959.71,413.22,NA,NA,NA,NA,NA,NA,NA,NA
"59",53005,1990,"WA","Benton County","small/mid",113583,153.04,38.42,221.66,0,904.48,413.87,178.25,111.25,227.5,27.44,429.47,NA,1791.04,709.5,NA,176.15
"60",53005,1991,"WA","Benton County","small/mid",116631,145.88,42.66,314.39,257.44,1117.14,432.1,0,145.87,198.07,21.33,376.19,NA,1000,694.57,NA,150.72
"61",53005,1992,"WA","Benton County","small/mid",120711,156.2,33.5,281.98,0,694.44,488.13,161.81,127.08,218.17,25.77,411.33,NA,1388.89,555.46,NA,181.13
"62",53005,1993,"WA","Benton County","small/mid",125195,158.48,24.76,319.49,324.32,934.58,337.27,151.98,131.01,224.1,22.28,425.99,270.27,2136.18,521.23,NA,176.08
"63",53005,1994,"WA","Benton County","small/mid",130703,158.25,16.54,271.57,0,750.94,361.36,144.3,120.32,211.4,21.26,401.45,247.65,1877.35,528.14,NA,159.53
"64",53005,1995,"WA","Benton County","small/mid",134740,159.73,43.42,307.62,46.55,1459.85,420.54,158.4,141.91,193.96,29.71,357.75,279.33,1581.51,407.8,0,156.36
"65",53005,1996,"WA","Benton County","small/mid",135833,202.6,34.06,399.4,58.74,1367.22,372.46,128.21,125.55,232.03,34.06,428.73,NA,1555.02,656.17,NA,174.63
"66",53005,1997,"WA","Benton County","small/mid",137376,237.04,51.63,314.12,86.81,1643.19,424.58,133.33,142.33,240.39,22.45,456.7,NA,1995.31,625.7,NA,178.89
"67",53005,1998,"WA","Benton County","small/mid",138628,264.64,88.89,348.68,41.88,1515.15,583.62,386.1,163.92,252.46,33.33,470.05,167.5,2331,541.17,514.8,193.85
"68",53005,1999,"WA","Benton County","small/mid",140629,262.73,61.32,445.04,304.89,1713.46,228.78,362.83,243.53,274.73,61.32,486.29,NA,2646.72,539.25,NA,219.19
"69",53005,2000,"WA","Benton County","small/mid",143131,252.47,88.18,527.85,115.61,2335.93,723.68,332.1,239.39,322,73.13,568.29,NA,2669.63,648.5,NA,259.76
"70",53005,2001,"WA","Benton County","small/mid",145909,299.93,117.97,532.98,74.27,1587.3,601.36,243.9,281.08,337.55,63.2,607.64,NA,2480.16,557.78,NA,289.86
"71",53005,2002,"WA","Benton County","small/mid",150323,327.85,97.76,519.67,103.2,2362.2,509.3,675.68,255.43,354.08,63.14,639.59,NA,1749.78,501.21,450.45,320.21
"72",53005,2003,"WA","Benton County","small/mid",153596,311.75,97.43,597.39,101.81,2404.8,548.84,815.02,289.5,340.27,73.57,601.28,NA,1738.41,472.81,784.75,304.64
"73",53005,2004,"WA","Benton County","small/mid",155689,431.2,130.74,1006.06,148.71,3618.93,850.63,1341.83,476.5,367.39,70.25,659.21,NA,2184.47,417.12,955.41,336.2
"74",53005,2005,"WA","Benton County","small/mid",157726,626.01,136.53,1018.74,356.35,3435.11,107.39,1065.91,650.53,411,80.76,734.39,NA,2442.75,516.81,411.95,373.08
"75",53005,2006,"WA","Benton County","small/mid",159564,652.61,125.47,1088.59,120.85,3075.77,802.19,1510.57,516.92,400.45,89.35,707.58,NA,2625.66,509.33,NA,350.13
"76",53005,2007,"WA","Benton County","small/mid",161669,639.17,159.5,1152.44,300.75,5289.86,1204.89,1285.86,452.95,411.8,67.55,752.8,NA,2536.23,512.08,890.21,362.13
"77",53005,2008,"WA","Benton County","small/mid",166573,616.41,182.82,1117.66,230.41,4306.86,1375.19,1757.81,416.15,384.57,42.05,723.41,NA,2355.32,462.15,NA,343.12
"78",53005,2009,"WA","Benton County","small/mid",171122,604.21,151.78,993.99,338.31,2629.97,992.77,1780.69,440.72,365.19,37.5,689.78,NA,2079.51,443.58,562.32,323.96
"79",53005,2010,"WA","Benton County","small/mid",176465,532.06,138.89,993.76,187.27,3396.66,945.42,1227.57,630.96,387.19,57.29,712.77,NA,2187.68,354.22,NA,363.59
"80",53005,2011,"WA","Benton County","small/mid",180429,595.71,170.02,923.73,100.93,2871.07,890.02,546.45,635.43,374.11,37.41,701.57,NA,1733.48,288.3,NA,366.09
"81",53005,2012,"WA","Benton County","small/mid",182391,529.24,137.27,731.3,24.83,2424.24,684.08,459.14,514.1,401.55,55.92,741.3,NA,2121.21,295.77,NA,371.79
"82",53005,2013,"WA","Benton County","small/mid",184355,475.18,157.9,768.59,617.28,2081.27,670.69,2297.79,334.06,380.48,38.84,717.02,NA,1833.5,250.39,NA,348.54
"83",53005,2014,"WA","Benton County","small/mid",186542,556.94,178.26,801.96,215.41,2843.37,613.21,834.11,415.87,391.86,40.36,737.47,NA,1975.9,202.96,NA,359.97
"84",53005,2015,"WA","Benton County","small/mid",190316,458.43,130.97,529.3,228.41,2367.42,963.48,932.84,111.27,390.24,48.08,726.36,NA,1846.59,197.64,NA,366.08
"85",53005,2016,"WA","Benton County","small/mid",193652,443.31,140.81,678.05,110.94,1295.7,893.14,848.26,254.7,410.83,65.49,750.52,0,1712.17,164.53,1319.51,407.08
"86",53005,2017,"WA","Benton County","small/mid",198453,468.09,140.08,782.04,151.58,2439.02,968.01,954.71,567.41,NA,NA,NA,NA,NA,NA,NA,NA
"87",53005,2018,"WA","Benton County","small/mid",201877,465.89,149.83,749.6,41.52,1532.57,0,1276.21,568.55,NA,NA,NA,NA,NA,NA,NA,NA
"88",53007,1990,"WA","Chelan County","small/mid",52476,408.44,62.15,829.75,123.93,3697.67,1965.66,3563.14,257.62,412.78,63.03,757.2,NA,NA,1751.37,2389.08,256.18
"89",53007,1991,"WA","Chelan County","small/mid",53627,401.39,34.81,827.48,139.24,5931.82,1578.9,3906.67,262.72,462.95,55.35,862.9,NA,NA,1649.55,3000,303.04
"90",53007,1992,"WA","Chelan County","small/mid",55127,453.02,91.42,859.76,259.84,7326.09,1341.99,5054.84,312.74,544.35,95.79,982.51,0,0,1779.16,2580.65,381.1
"91",53007,1993,"WA","Chelan County","small/mid",56599,422.75,83.38,934.5,0,4678.57,1459.02,4698.8,295.81,567.25,104.59,1017.24,0,0,1700.08,2409.64,405.9
"92",53007,1994,"WA","Chelan County","small/mid",58384,473.18,75.59,802.41,233.9,2311.48,1257.18,3671.39,284.72,558.18,95.33,1007.84,0,0,1867.88,2549.58,357.03
"93",53007,1995,"WA","Chelan County","small/mid",60569,493.19,153.08,953.36,320.63,6603.17,1135,4318.3,414.52,573.6,107.42,1025.35,NA,NA,1282.83,2122.02,447.69
"94",53007,1996,"WA","Chelan County","small/mid",62091,485.08,85.7,867.51,255.95,3962.96,979.16,3607.59,329.1,547.59,98.92,981.23,NA,NA,1322.94,1772.15,396.95
"95",53007,1997,"WA","Chelan County","small/mid",63233,432.5,140.45,783.34,265.71,3569.77,1015.91,3319.51,324.46,545.44,127.31,949.29,NA,NA,1148.48,2439.02,414.81
"96",53007,1998,"WA","Chelan County","small/mid",64415,533.85,96.61,753.22,420.49,3602.27,663.82,2680.46,347.03,531.72,129.61,920.44,0,0,765.42,2298.85,469.12
"97",53007,1999,"WA","Chelan County","small/mid",65764,523.59,133.39,801.53,0,1959.6,863.87,2600,360.91,478.53,122.38,822.42,NA,NA,826.67,1777.78,386.44
"98",53007,2000,"WA","Chelan County","small/mid",66648,459.51,119.85,755.99,408.76,2396.4,721.46,2487.01,348.98,472.94,72.55,859.77,NA,NA,770.51,1948.05,384.32
"99",53007,2001,"WA","Chelan County","small/mid",66574,510.05,132.69,798.34,418.44,1735.04,945.9,1788.82,338.12,416.52,43.22,779.21,NA,NA,637.18,2484.47,334.06
"100",53007,2002,"WA","Chelan County","small/mid",66742,560.85,122.94,907.94,448.43,4970.59,739.27,2002.04,429.87,488.47,71.59,892.36,NA,2941.18,791.56,2249.49,379.83
"101",53007,2003,"WA","Chelan County","small/mid",67173,579.21,141.19,971.16,607.71,2429.58,589.81,2336.17,521.91,487.26,80.11,882.16,NA,NA,566.34,2978.72,428.23
"102",53007,2004,"WA","Chelan County","small/mid",67882,578.39,142.59,820.46,756.44,2475.18,592.9,2561.12,415.22,547.9,97.51,987.14,NA,NA,665.94,2404.81,494.1
"103",53007,2005,"WA","Chelan County","small/mid",68747,560.13,175.13,878.7,0,1821.66,658.02,2654.01,468.03,598.94,137.79,1045.7,NA,NA,617.03,2109.7,577.42
"104",53007,2006,"WA","Chelan County","small/mid",69536,632.5,186.9,1107.82,1044.15,4400,807.36,3109.7,555.69,581.98,122.28,1031.25,NA,NA,715.71,2109.7,521.87
"105",53007,2007,"WA","Chelan County","small/mid",70214,623.98,248.55,1062.91,0,4668.75,779.8,3248.5,574.56,539.86,107.21,964.45,NA,NA,563.14,2204.41,505.8
"106",53007,2008,"WA","Chelan County","small/mid",70813,619,231.98,1044.65,136.65,3347.56,753.39,4115.22,552.34,514.81,120.01,901.73,0,3048.78,513.57,1739.13,493.38
"107",53007,2009,"WA","Chelan County","small/mid",71679,601.36,122.23,903.22,136.99,2353.93,701.6,3283.55,411.7,471.34,96.18,841.79,NA,2808.99,358.36,1731.6,481.36
"108",53007,2010,"WA","Chelan County","small/mid",72756,535.41,112.56,887.45,170.83,2176.17,521.68,2474.33,468.48,457.61,103.86,806.35,0,2072.54,328.42,1437.37,469.08
"109",53007,2011,"WA","Chelan County","small/mid",73221,529.49,171.3,820.21,449.06,7310.5,332.81,2860.89,484.84,415.68,77.51,750.57,NA,1826.48,280.44,1612.9,438.41
"110",53007,2012,"WA","Chelan County","small/mid",73497,497.62,206.09,716.52,412.08,3167.32,339.34,2558.59,463.51,419.83,82.33,753.1,NA,NA,219.98,1367.19,468.93
"111",53007,2013,"WA","Chelan County","small/mid",73762,431.18,181.06,721.72,425.64,3044.98,345.93,2963.11,454.4,448.47,99.8,792.87,NA,NA,201.03,1165.05,516.05
"112",53007,2014,"WA","Chelan County","small/mid",74170,475.69,155.13,724.69,314.06,6249.16,283.72,2746.56,426.96,422.57,99.66,742.33,NA,NA,182.28,1178.78,482.69
"113",53007,2015,"WA","Chelan County","small/mid",75123,509.83,168.21,781.82,285.07,2111.11,325.97,2369.86,504.33,378.09,55.91,696.01,NA,NA,161.56,978.47,445.57
"114",53007,2016,"WA","Chelan County","small/mid",75977,500.39,138.67,739.7,342.29,1850.3,301.37,2625,459.47,382.11,72.45,689.45,0,1497.01,112.03,781.25,472.56
"115",53007,2017,"WA","Chelan County","small/mid",76479,467.47,151.8,710.26,245.44,1500,294.79,2877.19,452.4,NA,NA,NA,NA,NA,NA,NA,NA
"116",53007,2018,"WA","Chelan County","small/mid",77036,435.71,151.08,718.51,87.43,1436.03,313.39,2143.42,463.25,NA,NA,NA,NA,NA,NA,NA,NA
"117",53009,1990,"WA","Clallam County","rural",56525,227.92,39.42,555.56,0,3589.74,1768.49,609.14,224.42,200.04,0,396.83,NA,NA,643.09,NA,191.98
"118",53009,1991,"WA","Clallam County","rural",57926,235.53,42.72,548.17,0,2475.25,1479.29,688.41,223.67,218.41,NA,NA,NA,NA,NA,NA,NA
"119",53009,1992,"WA","Clallam County","rural",59494,240.9,45.97,531.78,0,1048.95,1161.29,752.99,222.16,262.59,34.87,482.41,NA,NA,NA,570.45,248.59
"120",53009,1993,"WA","Clallam County","rural",60643,248.28,49.09,526.17,0,324.68,974.42,821.47,222.06,231.55,34.09,422.03,0,0,0,438.12,231.32
"121",53009,1994,"WA","Clallam County","rural",61485,260.85,52.18,534.67,0,304.88,998.88,834.74,229.64,202.82,NA,NA,NA,NA,NA,NA,NA
"122",53009,1995,"WA","Clallam County","rural",62108,273.86,55.46,544.11,0,290.7,1026.29,850.13,237.79,302.7,27.48,568.94,NA,NA,946.37,511.51,276.75
"123",53009,1996,"WA","Clallam County","rural",62916,285.04,58.23,551.4,0,281.69,1040.08,859.89,244.43,357.96,64.58,642.87,NA,NA,1759.53,444.01,301.95
"124",53009,1997,"WA","Clallam County","rural",63380,297.18,61.34,559.58,0,255.1,1033.18,873.15,252.39,376.48,63.73,679.71,NA,NA,1345.29,622.31,322.49
"125",53009,1998,"WA","Clallam County","rural",63998,309.43,64.23,569.86,0,252.53,1043.77,881.54,260.47,426.07,68.06,774.56,NA,1010.1,841.75,416.47,406.89
"126",53009,1999,"WA","Clallam County","rural",64252,322.22,67.59,578.79,0,226.76,1042.42,900.27,269.25,391.26,72.78,699.58,NA,1133.79,1021.21,634.63,344
"127",53009,2000,"WA","Clallam County","rural",64269,322.22,72.92,558.53,0,282.61,908.13,863.7,263.17,352.44,56.61,643.85,NA,1207.73,527.11,579.06,318.29
"128",53009,2001,"WA","Clallam County","rural",64756,318.82,77.95,527.76,0,302.96,776.11,827.93,254.73,272.56,40.68,501.05,NA,911.16,429.18,350.26,252.55
"129",53009,2002,"WA","Clallam County","rural",65777,312.23,81.93,493.23,0,331.13,643.1,811.89,243.01,330.74,34.76,623.28,NA,1324.5,466.98,528.63,300.36
"130",53009,2003,"WA","Clallam County","rural",66301,309.13,86.44,465.91,0,364.63,545.34,761.88,234.79,334.34,44.03,623.36,NA,NA,323.83,339.56,336.69
"131",53009,2004,"WA","Clallam County","rural",67411,303.15,90.15,433.58,0,389.36,438.56,740.68,224.46,334.63,47.87,620.55,NA,NA,364.96,423.73,330.46
"132",53009,2005,"WA","Clallam County","rural",68720,296.44,93.47,401.06,0,402.41,342.47,689.66,214.18,326.79,60.75,592.27,NA,NA,342.47,283.98,331.99
"133",53009,2006,"WA","Clallam County","rural",69642,319.54,91.97,487.27,14.37,395.26,448.37,736.26,258,340.23,59.78,620.58,0,790.51,217.39,276.79,351.94
"134",53009,2007,"WA","Clallam County","rural",70186,320.7,86.95,446.31,28.54,391.39,381.49,552.33,253.45,321.84,50.34,592.04,NA,1174.17,305.19,310.08,316.81
"135",53009,2008,"WA","Clallam County","rural",70769,323.88,96.2,513.31,42.74,957.85,132.4,614.31,303.15,321.6,50.39,590.53,NA,957.85,NA,464.22,320.36
"136",53009,2009,"WA","Clallam County","rural",71077,327.2,87.49,545.78,55.37,881.83,275.36,642.52,312.11,281.44,50.65,509.39,NA,1058.2,NA,506.23,274.76
"137",53009,2010,"WA","Clallam County","rural",71509,334.33,110.72,500.16,180,856.16,190.75,618.1,274.44,322.88,78.43,563.82,NA,1027.4,NA,536.81,318.62
"138",53009,2011,"WA","Clallam County","rural",71760,341.59,143.29,504.89,188.78,821.02,191.73,718.39,315.14,348.47,69.34,623.15,NA,985.22,NA,574.71,350.16
"139",53009,2012,"WA","Clallam County","rural",71771,348.06,140.23,520.69,201.49,1111.11,359.79,741.11,313.86,338.78,65.44,608.24,NA,793.65,NA,458.89,348.13
"140",53009,2013,"WA","Clallam County","rural",72056,371.24,141.36,509.07,224.34,647.25,199.36,460.48,398.31,350.22,42.41,652.54,NA,809.06,NA,537.22,356.82
"141",53009,2014,"WA","Clallam County","rural",72477,384.9,141.94,498.3,203.11,463.68,151.46,574.49,346.91,337.96,47.31,624.04,0,618.24,0,574.49,338.52
"142",53009,2015,"WA","Clallam County","rural",73222,384.78,140.99,501.31,193.87,462.25,143.47,569.48,348.9,316.74,28.2,604.39,NA,924.5,NA,569.48,317.95
"143",53009,2016,"WA","Clallam County","rural",74285,382.85,140.66,497.47,185.78,457.32,139.86,569.04,348.02,366.51,56.26,674.14,NA,1067.07,NA,606.98,362.05
"144",53009,2017,"WA","Clallam County","rural",75712,380.8,139.75,495.37,172.54,436.05,131.58,567.32,348.72,NA,NA,NA,NA,NA,NA,NA,NA
"145",53009,2018,"WA","Clallam County","rural",76737,380.06,139.74,493.5,165.54,423.73,128.45,565.18,349.38,NA,NA,NA,NA,NA,NA,NA,NA
"146",53011,1990,"WA","Clark County","suburban",240883,288.62,56.25,532.87,81.46,1838.44,637.47,333.56,271.11,257.19,29.4,486.53,NA,1615.6,415.74,1200.8,231.2
"147",53011,1991,"WA","Clark County","suburban",252172,266.47,49.96,462.27,117.46,1528.04,620.51,216.1,233.35,291.53,31.68,553.01,96.88,1667.51,718.36,1584.28,251.49
"148",53011,1992,"WA","Clark County","suburban",260947,250.46,43.61,445.27,66.09,1537.74,695.85,306.56,217.86,323.7,35.36,613.43,NA,1724.14,852.97,1778.05,277.92
"149",53011,1993,"WA","Clark County","suburban",272259,240.26,44.51,421.13,78.94,978.72,521.46,234.74,193.62,323.73,47.33,600.65,NA,1914.89,621.74,1232.39,286.76
"150",53011,1994,"WA","Clark County","suburban",283560,236.02,45.34,474.51,301.37,1548.59,757.03,168.35,223.47,331.08,46.42,616.11,248.18,1858.3,558.76,1010.1,293.05
"151",53011,1995,"WA","Clark County","suburban",294656,260.79,72.41,490.72,63.73,1311.59,918.94,214.48,283.36,346.69,51.72,641.88,207.14,1488.83,597.45,911.53,315.72
"152",53011,1996,"WA","Clark County","suburban",307614,262.33,53.41,464.91,57.48,1382.64,915.46,205.76,223.54,362.13,52.42,671.21,172.44,1639.87,572.16,977.37,329.86
"153",53011,1997,"WA","Clark County","suburban",320584,255.89,78.47,459.26,130.45,1494.72,470.26,147.93,245.76,368.25,47.27,688.43,143.49,1670.57,584.65,788.95,337.46
"154",53011,1998,"WA","Clark County","suburban",330699,260.72,73.13,452.46,59.57,1101.62,554.08,142.11,244.63,407.28,58.51,755.32,95.31,2065.55,773.4,805.31,365.93
"155",53011,1999,"WA","Clark County","suburban",339541,257.54,67.61,453.92,59.81,1029.59,452.33,251.27,245.89,407.18,78.28,734.96,131.45,1775.6,761.82,1104.46,365.46
"156",53011,2000,"WA","Clark County","suburban",347208,264.83,72.95,504.5,71.43,1132.53,391.31,315.46,276.52,368.42,59.05,676.71,122.45,1204.82,567.4,901.31,343.58
"157",53011,2001,"WA","Clark County","suburban",357211,285.47,97.59,507.8,57.24,1564.98,358.33,176.76,286.82,352.21,56.36,646.9,104.93,1451.58,582.28,795.4,320.65
"158",53011,2002,"WA","Clark County","suburban",366405,295.18,84.14,525.61,72.68,1550.55,440.27,295.23,282.11,380.11,70.26,689.66,99.94,2060.32,515.04,970.05,337.98
